Sample_Name,BioSample,BioProject,Other_Name,Other_ID,Dataset,City/Location,Country,Continent,Location_Descriptor,Material,Latitude,Longitude,Lat-Long,Depth [IN M],Date_Collected,cb-broad-desc,cb-narrow-desc,cb-material-type,sra:env_broad_scale,sra:env_local_scale,sra:env_medium
ERR594304,,ERS492704,TARA_122_DCM_0.22-0.45,,tara,TARA_122,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.0063,-139.1394,115,,7/28/11 17:15,water,marine,,(DCM) deep chlorophyll maximum layer (ENVO:01000326),,
ERR598948,,ERS492699,TARA_122_DCM_0.22-3,,tara,TARA_122,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.0063,-139.1394,115,,7/28/11 17:15,water,marine,,(DCM) deep chlorophyll maximum layer (ENVO:01000326),,
ERR594301,,ERS492705,TARA_122_DCM_0.45-0.8,,tara,TARA_122,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.0063,-139.1394,115,,7/28/11 17:15,water,marine,,(DCM) deep chlorophyll maximum layer (ENVO:01000326),,
ERR594309,,ERS492683,TARA_122_MES_0.1-0.22,,tara,TARA_122,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9729,-139.2393,600,,7/27/11 19:28,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR594305,,ERS492684,TARA_122_MES_0.22-0.45,,tara,TARA_122,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9729,-139.2393,600,,7/27/11 19:28,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR598999,,ERS492680,TARA_122_MES_0.22-3,,tara,TARA_122,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9729,-139.2393,600,,7/27/11 19:28,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR599033,,ERS492680,TARA_122_MES_0.22-3,,tara,TARA_122,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9729,-139.2393,600,,7/27/11 19:28,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR599083,,ERS492680,TARA_122_MES_0.22-3,,tara,TARA_122,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9729,-139.2393,600,,7/27/11 19:28,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR599096,,ERS492680,TARA_122_MES_0.22-3,,tara,TARA_122,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9729,-139.2393,600,,7/27/11 19:28,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR594322,,ERS492685,TARA_122_MES_0.45-0.8,,tara,TARA_122,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9729,-139.2393,600,,7/27/11 19:28,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR594292,,ERS492646,TARA_122_SRF_0.1-0.22,,tara,TARA_122,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9971,-139.1963,5,,7/26/11 17:10,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR594307,,ERS492647,TARA_122_SRF_0.22-0.45,,tara,TARA_122,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9971,-139.1963,5,,7/26/11 17:10,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR598992,,ERS492642,TARA_122_SRF_0.22-3,,tara,TARA_122,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9971,-139.1963,5,,7/26/11 17:10,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR594306,,ERS492648,TARA_122_SRF_0.45-0.8,,tara,TARA_122,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9971,-139.1963,5,,7/26/11 17:10,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR594293,,ERS492781,TARA_123_MIX_0.1-0.22,,tara,TARA_123,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9109,-140.2845,150,,8/1/11 17:52,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR594337,,ERS492782,TARA_123_MIX_0.22-0.45,,tara,TARA_123,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9109,-140.2845,150,,8/1/11 17:52,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR598956,,ERS492778,TARA_123_MIX_0.22-3,,tara,TARA_123,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9109,-140.2845,150,,8/1/11 17:52,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR598998,,ERS492778,TARA_123_MIX_0.22-3,,tara,TARA_123,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9109,-140.2845,150,,8/1/11 17:52,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR599117,,ERS492778,TARA_123_MIX_0.22-3,,tara,TARA_123,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9109,-140.2845,150,,8/1/11 17:52,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR599157,,ERS492778,TARA_123_MIX_0.22-3,,tara,TARA_123,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9109,-140.2845,150,,8/1/11 17:52,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR594319,,ERS492783,TARA_123_MIX_0.45-0.8,,tara,TARA_123,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9109,-140.2845,150,,8/1/11 17:52,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR594326,,ERS492738,TARA_123_SRF_0.22-0.45,,tara,TARA_123,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9068,-140.283,5,,7/31/11 17:20,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR599160,,ERS492733,TARA_123_SRF_0.22-3,,tara,TARA_123,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9068,-140.283,5,,7/31/11 17:20,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR594347,,ERS492739,TARA_123_SRF_0.45-0.8,,tara,TARA_123,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9068,-140.283,5,,7/31/11 17:20,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR594285,,ERS492866,TARA_124_MIX_0.1-0.22,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.0714,-140.5973,120,,8/5/11 17:31,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR594343,,ERS492867,TARA_124_MIX_0.22-0.45,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.0714,-140.5973,120,,8/5/11 17:31,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR598988,,ERS492863,TARA_124_MIX_0.22-3,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.0714,-140.5973,120,,8/5/11 17:31,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR599084,,ERS492863,TARA_124_MIX_0.22-3,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.0714,-140.5973,120,,8/5/11 17:31,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR599089,,ERS492863,TARA_124_MIX_0.22-3,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.0714,-140.5973,120,,8/5/11 17:31,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR599161,,ERS492863,TARA_124_MIX_0.22-3,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.0714,-140.5973,120,,8/5/11 17:31,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR594338,,ERS492868,TARA_124_MIX_0.45-0.8,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.0714,-140.5973,120,,8/5/11 17:31,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR594287,,ERS492818,TARA_124_SRF_0.1-0.22,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.1504,-140.5216,5,,8/4/11 18:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR594311,,ERS492819,TARA_124_SRF_0.22-0.45,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.1504,-140.5216,5,,8/4/11 18:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR588857,,ERS492821|ERS492814,TARA_124_SRF_0.22-3,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.1504,-140.5216,5,,8/4/11 18:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR599036,,ERS492821|ERS492814,TARA_124_SRF_0.22-3,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.1504,-140.5216,5,,8/4/11 18:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR599069,,ERS492821|ERS492814,TARA_124_SRF_0.22-3,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.1504,-140.5216,5,,8/4/11 18:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR599080,,ERS492821|ERS492814,TARA_124_SRF_0.22-3,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.1504,-140.5216,5,,8/4/11 18:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR599151,,ERS492821|ERS492814,TARA_124_SRF_0.22-3,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.1504,-140.5216,5,,8/4/11 18:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR594296,,ERS492820,TARA_124_SRF_0.45-0.8,,tara,TARA_124,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-9.1504,-140.5216,5,,8/4/11 18:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR594341,,ERS492930,TARA_125_MIX_0.1-0.22,,tara,TARA_125,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.8999,-142.5461,140,,8/9/11 17:05,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR594342,,ERS492931,TARA_125_MIX_0.22-0.45,,tara,TARA_125,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.8999,-142.5461,140,,8/9/11 17:05,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR599156,,ERS492926,TARA_125_MIX_0.22-3,,tara,TARA_125,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.8999,-142.5461,140,,8/9/11 17:05,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR594300,,ERS492932,TARA_125_MIX_0.45-0.8,,tara,TARA_125,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.8999,-142.5461,140,,8/9/11 17:05,water,marine,,(MIX) marine epipelagic mixed layer (ENVO:01000061),,
ERR594344,,ERS492892,TARA_125_SRF_0.1-0.22,,tara,TARA_125,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9111,-142.5571,5,,8/8/11 17:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR594339,,ERS492893,TARA_125_SRF_0.22-0.45,,tara,TARA_125,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9111,-142.5571,5,,8/8/11 17:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR599066,,ERS492888,TARA_125_SRF_0.22-3,,tara,TARA_125,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9111,-142.5571,5,,8/8/11 17:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR599091,,ERS492888,TARA_125_SRF_0.22-3,,tara,TARA_125,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9111,-142.5571,5,,8/8/11 17:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR599114,,ERS492888,TARA_125_SRF_0.22-3,,tara,TARA_125,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9111,-142.5571,5,,8/8/11 17:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR599119,,ERS492888,TARA_125_SRF_0.22-3,,tara,TARA_125,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9111,-142.5571,5,,8/8/11 17:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR594323,,ERS492894,TARA_125_SRF_0.45-0.8,,tara,TARA_125,(SPO) South Pacific Ocean [MRGID:1910],"(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]",,Trades,-8.9111,-142.5571,5,,8/8/11 17:33,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR599032,,ERS493098,TARA_128_DCM_0.22-3,,tara,TARA_128,(SPO) South Pacific Ocean [MRGID:1910],(PEOD) Pacific Equatorial Divergence Province [MRGID:21489],,Trades,0.0222,-153.6858,40,,9/5/11 18:40,water,marine,,(DCM) deep chlorophyll maximum layer (ENVO:01000326),,
ERR599038,,ERS493044,TARA_128_SRF_0.22-3,,tara,TARA_128,(SPO) South Pacific Ocean [MRGID:1910],(PEOD) Pacific Equatorial Divergence Province [MRGID:21489],,Trades,0.0003,-153.6759,5,,9/4/11 18:00,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR598995,,ERS493340,TARA_132_DCM_0.22-3,,tara,TARA_132,(NPO) North Pacific Ocean [MRGID:1908],(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484],,Westerlies,31.5168,-159.046,115,,10/5/11 0:59,water,marine,,(DCM) deep chlorophyll maximum layer (ENVO:01000326),,
ERR598980,,ERS493372,TARA_132_MES_0.22-3,,tara,TARA_132,(NPO) North Pacific Ocean [MRGID:1908],(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484],,Westerlies,31.528,-159.0224,550,,10/5/11 20:45,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR599142,,ERS493300,TARA_132_SRF_0.22-3,,tara,TARA_132,(NPO) North Pacific Ocean [MRGID:1908],(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484],,Westerlies,31.5213,-158.9958,5,,10/4/11 17:46,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR598942,,ERS493431,TARA_133_DCM_0.22-3,,tara,TARA_133,(NPO) North Pacific Ocean [MRGID:1908],(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484],,Westerlies,35.4002,-127.7499,45,,10/19/11 0:09,water,marine,,(DCM) deep chlorophyll maximum layer (ENVO:01000326),,
ERR599115,,ERS493460,TARA_133_MES_0.22-3,,tara,TARA_133,(NPO) North Pacific Ocean [MRGID:1908],(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484],,Westerlies,35.2698,-127.7268,650,,10/19/11 19:27,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR599052,,ERS493390,TARA_133_SRF_0.22-3,,tara,TARA_133,(NPO) North Pacific Ocean [MRGID:1908],(NPST) North Pacific Subtropical and Polar Front Provinces [MRGID:21484],,Westerlies,35.3671,-127.7422,5,,10/18/11 15:35,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR598987,,ERS493670,TARA_137_DCM_0.22-3,,tara,TARA_137,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,14.2075,-116.6468,40,,12/2/11 20:42,water,marine,,(DCM) deep chlorophyll maximum layer (ENVO:01000326),,
ERR599070,,ERS493670,TARA_137_DCM_0.22-3,,tara,TARA_137,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,14.2075,-116.6468,40,,12/2/11 20:42,water,marine,,(DCM) deep chlorophyll maximum layer (ENVO:01000326),,
ERR599099,,ERS493670,TARA_137_DCM_0.22-3,,tara,TARA_137,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,14.2075,-116.6468,40,,12/2/11 20:42,water,marine,,(DCM) deep chlorophyll maximum layer (ENVO:01000326),,
ERR599147,,ERS493670,TARA_137_DCM_0.22-3,,tara,TARA_137,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,14.2075,-116.6468,40,,12/2/11 20:42,water,marine,,(DCM) deep chlorophyll maximum layer (ENVO:01000326),,
ERR599015,,ERS493705,TARA_137_MES_0.22-3,,tara,TARA_137,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,14.2025,-116.6433,375,,12/3/11 14:31,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR599076,,ERS493705,TARA_137_MES_0.22-3,,tara,TARA_137,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,14.2025,-116.6433,375,,12/3/11 14:31,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR599127,,ERS493705,TARA_137_MES_0.22-3,,tara,TARA_137,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,14.2025,-116.6433,375,,12/3/11 14:31,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR599152,,ERS493705,TARA_137_MES_0.22-3,,tara,TARA_137,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,14.2025,-116.6433,375,,12/3/11 14:31,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR598989,,ERS493636,TARA_137_SRF_0.22-3,,tara,TARA_137,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,14.2035,-116.6261,5,,12/2/11 14:12,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR599087,,ERS493788,TARA_138_DCM_0.22-3,,tara,TARA_138,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,6.3378,-102.9538,60,,12/11/11 13:27,water,marine,,(DCM) deep chlorophyll maximum layer (ENVO:01000326),,
ERR599004,,ERS493822,TARA_138_MES_0.22-3,,tara,TARA_138,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,6.3559,-103.0598,450,,12/11/11 20:37,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR599051,,ERS493822,TARA_138_MES_0.22-3,,tara,TARA_138,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,6.3559,-103.0598,450,,12/11/11 20:37,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR599060,,ERS493822,TARA_138_MES_0.22-3,,tara,TARA_138,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,6.3559,-103.0598,450,,12/11/11 20:37,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR599175,,ERS493822,TARA_138_MES_0.22-3,,tara,TARA_138,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,6.3559,-103.0598,450,,12/11/11 20:37,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR599030,,ERS493752,TARA_138_SRF_0.22-3,,tara,TARA_138,(NPO) North Pacific Ocean [MRGID:1908],(PNEC) North Pacific Equatorial Countercurrent Province [MRGID:21488],,Trades,6.3332,-102.9432,5,,12/10/11 14:08,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR599162,,ERS493877,TARA_140_SRF_0.22-3,,tara,TARA_140,(NPO) North Pacific Ocean [MRGID:1908],(CAMR) Central American Coastal Province [MRGID:21494],,Coastal,7.4122,-79.3017,5,,12/21/11 16:20,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR599029,,ERS493914,TARA_141_SRF_0.22-3,,tara,TARA_141,(NAO) North Atlantic Ocean [MRGID:1912],(GUIA) Guianas Coastal Province [MRGID:21463],,Coastal,9.8481,-80.0454,5,,12/30/11 13:35,water,marine,,(SRF) surface water layer (ENVO:00002042),,
ERR599100,,ERS493981,TARA_142_DCM_0.22-3,,tara,TARA_142,(NAO) North Atlantic Ocean [MRGID:1912],(CARB) Caribbean Province [MRGID:21466],,Coastal,25.6168,-88.4532,125,,1/9/12 20:17,water,marine,,(DCM) deep chlorophyll maximum layer (ENVO:01000326),,
ERR598985,,ERS494006,TARA_142_MES_0.22-3,,tara,TARA_142,(NAO) North Atlantic Ocean [MRGID:1912],(CARB) Caribbean Province [MRGID:21466],,Coastal,25.6236,-88.45,640,,1/10/12 14:49,water,marine,,(MES) mesopelagic zone (ENVO:00000213),,
ERR599136,,ERS493938,TARA_142_SRF_0.22-3,,tara,TARA_142,(NAO) North Atlantic Ocean [MRGID:1912],(CARB) Caribbean Province [MRGID:21466],,Coastal,25.5264,-88.394,5,,1/9/12 13:41,water,marine,,(SRF) surface water layer (ENVO:00002042),,
